,timestamp,D001,D002,D003,D004,D005,D006,D007,D008,D009,D010,D011,D012,D013,D014,D015,I006,I010,I011,I012,L001,L002,L003,L004,L005,L006,L007,L008,L009,L010,M001,M002,M003,M004,M005,M006,M007,M008,M009,M010,M011,M012,M013,M014,M015,M016,M017,M018,M019,M020,M021,M022,M023,M024,M025,M026,M027,M028,M029,M030,M031,M032,M033,M034,M035,M036,M037,M038,M039,M040,M041,M042,M043,M044,M045,M046,M047,M048,M049,M050,M051,P001,T001,T002,T003,T004,T005
310,2009-06-13 21:00:03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1903.82941176,,29.75,26.7368421053,26.2448979592,
311,2009-06-13 22:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,1,0,1,1,1,1,2,0,0,0,0,51,8,2,36,10,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,806.077777778,,29.85,,,
312,2009-06-13 23:00:03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,1,0,1,1,1,1,3,1,1,0,0,8,9,11,4,0,0,0,0,0,0,0,0,0,0,0,3,2,3,6,4,3,3,3,5,5,0,3,8,2,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813.180952381,25.2307692308,30.1785714286,,,26.0
313,2009-06-14 00:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825.492307692,25.25,,26.24,25.7413793103,
314,2009-06-14 01:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795.525,,29.7424242424,,,
315,2009-06-14 02:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784.7,,29.75,,,
316,2009-06-14 03:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,831.6,24.7419354839,29.75,25.7352941176,25.2407407407,25.7
317,2009-06-14 04:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,834.447619048,,29.75,,,
318,2009-06-14 05:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905.04,,29.5416666667,25.25,,
319,2009-06-14 06:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809.952,,29.25,25.2272727273,24.7222222222,25.2272727273
320,2009-06-14 07:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.026666667,,29.2424242424,,24.75,25.25
321,2009-06-14 08:00:03,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,1,1,0,0,0,1,0,,1,0,1,1,1,1,1,0,0,0,0,5,9,1,1,0,0,0,0,0,1,14,34,9,1,0,1,0,0,2,4,2,3,3,6,6,10,2,1,0,0,7,2,3,2,10,8,0,0,0,0,0,0,0,0,0,1,2172.68676471,,29.4,25.25,,25.2666666667
322,2009-06-14 09:00:03,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,1,0,,1,0,1,1,1,1,0,0,0,0,0,14,44,6,14,0,0,0,0,0,7,8,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,991.843362832,25.0,30.0526315789,,24.7727272727,25.2413793103
323,2009-06-14 10:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,1,0,1,1,1,1,0,1,1,0,0,13,10,2,4,12,0,0,0,0,2,2,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,844.133884298,,29.5,,24.75,25.2525773196
324,2009-06-14 11:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,835.290434783,,29.2272727273,25.25,,25.25
325,2009-06-14 12:00:03,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,,1,0,1,1,1,1,0,0,0,0,0,6,2,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,841.127350427,25.25,29.275,25.25,25.0,25.5
326,2009-06-14 13:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,1,0,1,1,1,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,824.686111111,25.6818181818,30.0833333333,,25.2857142857,
327,2009-06-14 14:00:03,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,1,0,,1,0,1,1,1,1,0,0,0,0,0,10,20,5,8,7,0,0,0,0,6,10,26,1,4,0,4,0,0,4,4,4,6,6,12,11,7,19,16,6,14,12,8,24,5,6,2,0,0,0,0,0,0,0,0,0,0,1179.19925373,,30.25,25.8333333333,26.0,26.0
328,2009-06-14 15:00:03,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,1,0,,1,0,1,1,1,1,6,1,1,0,0,79,62,16,10,17,0,0,0,0,10,14,6,1,0,0,8,6,6,5,5,4,3,3,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,866.023387097,,30.375,26.3,26.2777777778,26.5
329,2009-06-14 16:00:03,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,1,0,1,1,1,1,3,2,2,0,0,38,92,4,40,54,0,0,0,0,3,3,7,5,1,0,4,3,3,5,3,2,2,2,2,2,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,853.866666667,26.2692307692,30.75,,,
330,2009-06-14 17:00:03,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,1,0,,1,0,1,1,1,1,3,0,0,0,0,63,24,13,8,2,0,0,0,0,10,23,26,3,2,0,5,3,3,10,9,4,4,4,4,4,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1964.73370166,,32.04,26.7857142857,,26.7857142857
331,2009-06-14 18:00:03,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,1,0,,1,0,1,1,1,1,2,3,2,0,0,50,16,8,7,3,0,0,0,1,7,9,23,17,8,0,8,0,0,8,10,7,6,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,3,15,8,6,7,10,7,891.94702381,,31.25,,26.8333333333,
332,2009-06-14 19:00:03,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,1,0,1,1,1,1,30,2,2,0,0,18,5,3,5,1,0,0,0,0,2,2,3,1,0,0,5,4,9,7,4,4,4,4,5,0,0,0,0,0,0,0,5,31,8,4,3,0,8,11,115,30,36,56,37,28,1,1008.1398773,,,,26.75,
333,2009-06-14 20:00:03,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,1,0,1,1,1,1,2,2,2,0,0,9,1,0,1,5,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,3,5,2,4,5,0,2,2,270,31,18,10,6,3,0,1039.57021277,,30.75,26.7307692308,,26.5
334,2009-06-14 21:00:03,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,1,0,1,1,1,1,1,0,0,0,0,6,5,3,3,0,0,0,0,0,2,2,1,0,0,0,1,1,1,2,2,2,5,4,6,6,6,6,14,4,7,4,2,4,2,3,4,2,2,2,275,0,0,0,0,1,0,2127.85227273,26.2222222222,30.75,26.7551020408,,26.75
335,2009-06-14 22:00:03,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,1,0,0,1,1,1,1,1,1,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,3,2,1,1,1,3,3,19,3,4,0,1,2,2,11,2,6,7,1,2,2,229,1,4,0,0,3,0,1023.39487179,25.7307692308,30.7368421053,26.7368421053,27.25,26.7727272727
336,2009-06-14 23:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,6,4,35,26,7,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,869.575,,,,27.2580645161,26.7307692308
337,2009-06-15 00:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,870.507142857,,,26.2,,
338,2009-06-15 01:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,84,8,22,5,5,1,0,839.807692308,25.2307692308,30.2428571429,25.7142857143,27.1666666667,
339,2009-06-15 02:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,795.63,25.25,,,26.7307692308,
340,2009-06-15 03:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,781.424242424,,29.75,25.2368421053,26.24,26.25
341,2009-06-15 04:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,1780.34482759,24.75,29.7380952381,,,26.0
342,2009-06-15 05:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,817.131034483,24.7419354839,29.75,24.7352941176,,
343,2009-06-15 06:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,803.7,,29.5,,25.7407407407,
344,2009-06-15 07:00:03,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,7,9,5,22,23,7,2,23,10,8,3,1,2,3,2,14,20,14,17,9,0,2910.19444444,,29.2391304348,,25.7857142857,
345,2009-06-15 08:00:03,0,0,2,1,1,0,0,0,12,0,0,0,0,1,1,1,1,0,0,0,1,0,,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,26,6,7,39,128,31,6,0,6,0,0,6,6,6,6,7,12,10,18,11,11,3,11,13,8,25,9,13,7,0,4,7,113,6,3,7,25,8,7,5095.6259434,24.8333333333,30.9423076923,25.25,25.5,25.7142857143
346,2009-06-15 09:00:03,1,0,0,0,1,0,0,0,2,0,0,0,0,1,2,1,1,0,0,0,1,0,,1,0,1,1,1,1,2,1,1,0,0,1,3,2,1,0,0,0,0,0,1,4,41,10,7,0,8,1,2,8,16,6,7,7,11,6,16,9,5,6,13,8,13,61,0,0,0,0,7,8,46,6,2,2,2,10,1,1851.61318681,,28.1136363636,25.2352941176,25.1071428571,
347,2009-06-15 10:00:03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,1,2,1,1,2,4,0,4,3,1,0,0,0,0,0,0,1,1,6,12,4,1,0,1,0,345.666666667,25.2647058824,25.8846153846,,24.625,
348,2009-06-15 11:00:03,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,3,19,22,7,0,7,0,0,7,7,7,7,7,6,5,58,0,0,0,2,5,4,6,3,5,4,1,2,3,258,14,2,0,0,14,3,475.13220339,25.25,25.75,25.3,24.75,25.8
349,2009-06-15 12:00:03,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,1,1,0,0,0,1,0,,1,0,1,1,1,1,0,0,0,0,0,59,13,8,8,5,0,0,0,0,12,39,29,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,1,0,0,0,0,7,1600.41666667,25.7692307692,26.9545454545,,25.1666666667,
350,2009-06-15 13:00:03,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,,0,0,1,1,1,1,0,0,0,0,0,19,6,4,4,17,0,0,0,0,5,13,12,6,2,0,2,0,0,2,2,2,2,2,3,0,0,0,0,0,0,0,2,4,2,4,6,0,4,4,218,0,0,0,0,4,3,513.368965517,25.75,25.9166666667,25.76,25.5882352941,26.5
351,2009-06-15 14:00:03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,,0,0,1,1,1,1,2,0,0,0,0,46,22,8,10,1,0,0,0,0,9,13,14,13,9,0,13,6,2,12,12,12,12,12,2,2,4,0,0,0,0,2,0,0,0,0,0,0,10,11,168,0,0,0,0,9,0,483.939130435,,26.25,26.1470588235,25.75,
352,2009-06-15 15:00:03,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,0,0,1,1,1,1,0,0,0,0,0,22,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,6,2,5,5,1,2,2,224,6,0,0,0,2,0,486.429447853,25.7307692308,26.25,26.25,26.1666666667,
353,2009-06-15 16:00:03,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,0,0,1,1,1,1,0,0,0,0,0,13,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,232,30,17,4,10,2,0,1148.00675676,,25.7368421053,26.7777777778,26.6153846154,26.8333333333
354,2009-06-15 17:00:03,0,0,0,1,1,0,0,0,6,3,0,0,0,1,1,1,1,0,0,0,1,0,,0,0,1,1,1,1,1,2,3,0,0,48,5,5,11,0,0,0,0,0,14,37,66,37,9,0,5,1,1,4,4,4,4,4,2,0,0,0,0,0,0,0,3,4,2,6,7,0,2,3,186,40,21,16,18,15,9,790.10199005,25.7555555556,26.65,27.25,27.25,
355,2009-06-15 18:00:03,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,1,0,,1,0,1,1,1,1,2,3,1,0,0,5,7,6,10,4,0,0,0,0,4,8,16,7,4,0,4,1,1,5,5,4,4,4,7,4,2,2,0,0,2,4,3,8,0,0,0,0,3,2,326,0,0,0,0,2,6,796.532374101,25.7307692308,26.25,27.2727272727,,
356,2009-06-15 19:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,0,0,0,0,0,0,438.681578947,25.2307692308,26.2272727273,,,
357,2009-06-15 20:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,0,0,0,0,0,0,400.35,24.75,25.7272727273,27.2333333333,26.7142857143,
358,2009-06-15 21:00:03,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,2,20,3,2,2,0,2,2,199,0,0,0,0,3,0,450.109302326,24.7307692308,25.25,26.75,26.7608695652,
359,2009-06-15 22:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,490.054166667,24.2333333333,25.2,26.7272727273,26.7,26.5
360,2009-06-15 23:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,7,19,6,5,1,0,448.538461538,,24.7272727273,26.2222222222,26.2222222222,26.0
361,2009-06-16 00:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,431.935,23.5,24.75,25.7333333333,25.7352941176,
362,2009-06-16 01:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1073.27,,24.2333333333,25.2,,25.6666666667
363,2009-06-16 02:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,448.023529412,23.0,23.75,,25.2413793103,25.2307692308
364,2009-06-16 03:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,489.842307692,22.5,23.6666666667,24.7272727273,,
365,2009-06-16 04:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,485.931578947,,23.1666666667,24.2142857143,24.5,24.7
366,2009-06-16 05:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,0,0,410.282608696,22.2307692308,,23.5,,24.2307692308
367,2009-06-16 06:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,0,557.164,,22.45,,24.0,
368,2009-06-16 07:00:03,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,26,6,6,4,1,1,2,0,0,10,11,5,3,0,1718.04516129,,23.0,,23.75,
369,2009-06-16 08:00:03,1,0,2,1,2,0,0,0,6,0,0,0,0,0,2,1,1,0,0,1,1,0,,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,2,3,27,60,23,6,0,6,0,0,8,8,7,7,8,13,10,34,23,18,3,13,16,26,60,12,5,2,2,8,12,129,19,14,12,24,17,2,3545.25179856,22.2727272727,23.6111111111,24.25,24.0,24.2692307692
370,2009-06-16 09:00:03,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,1,0,,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,5,3,0,2,0,0,3,3,3,4,5,7,7,5,13,16,7,17,12,13,25,0,0,0,2,4,2,249,0,0,0,0,1,0,606.915625,23.0,,,,24.25
371,2009-06-16 10:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,2,0,0,0,1,2,2,243,0,0,0,0,1,0,471.25,23.25,23.5,24.75,24.625,24.75
372,2009-06-16 11:00:03,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,2,2,2,3,7,6,0,0,0,0,0,0,0,8,11,6,11,8,1,10,12,290,1,2,2,3,14,0,1338.31111111,23.8,,25.2857142857,25.25,25.2692307692
373,2009-06-16 12:00:03,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,1,1,0,,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,20,12,6,0,5,0,0,4,4,4,5,4,2,0,0,0,0,0,0,0,2,2,0,0,0,0,4,4,255,3,2,0,0,6,1,604.46779661,24.2777777778,23.7857142857,25.3846153846,25.7692307692,25.8333333333
374,2009-06-16 13:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,2,0,2,0,0,2,2,2,2,2,2,0,0,0,0,0,0,0,2,7,4,8,10,0,4,4,234,2,0,0,0,4,0,464.906060606,,,26.3333333333,26.2777777778,26.5
375,2009-06-16 14:00:03,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,5,10,41,32,0,0,0,0,0,0,0,4,6,4,7,9,1,100,115,85,91,66,57,125,143,0,518.255555556,,24.25,26.5666666667,26.7727272727,
376,2009-06-16 15:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,3,3,4,4,12,8,0,0,0,0,0,0,0,4,5,3,2,2,2,26,33,118,24,18,15,54,58,0,443.411764706,24.2368421053,24.2727272727,,27.2666666667,27.0
377,2009-06-16 16:00:03,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,1,1,0,0,1,1,0,,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61,75,17,6,0,6,0,0,6,6,6,7,8,2,0,0,0,0,0,0,0,2,1,0,0,0,0,8,7,106,0,0,0,2,12,2,1385.19406393,24.2647058824,28.4423076923,27.3,27.2391304348,
